year,player,team,games,points,assists,blocks,rebounds
2010,Jason Terry,Dallas Mavericks,77,1280,292,17,140
2010,Hasheem Thabeet,Memphis Grizzlies,68,208,11,89,243
2010,Etan Thomas,Oklahoma City Thunder,23,75,1,16,64
2010,Kenny Thomas,Sacramento Kings,26,41,15,10,86
2010,Kurt Thomas,Milwaukee Bucks,70,210,47,46,291
2010,Tim Thomas,Dallas Mavericks,18,135,14,2,41
2010,Tyrus Thomas,Chicago Bulls,29,256,33,48,183
2010,Tyrus Thomas,Charlotte Hornets,25,252,23,37,152
2010,Jason Thompson,Sacramento Kings,75,939,124,73,637
2010,Al Thornton,Los Angeles Clippers,51,548,61,22,192
2010,Al Thornton,Washington Wizards,24,256,29,13,102
2010,Marcus Thornton,New Orleans Hurricanes,73,1057,114,11,211
2010,Jamaal Tinsley,Memphis Grizzlies,38,133,108,5,66
2010,Anthony Tolliver,Portland Trail Blazers,2,0,0,0,1
2010,Anthony Tolliver,Golden State Warriors,44,539,87,33,319
2010,Alando Tucker,Phoenix Suns,11,43,3,0,7
2010,Alando Tucker,Minnesota Timberwolves,4,8,1,0,3
2010,Ronny Turiaf,Golden State Warriors,42,207,90,54,191
2010,Hedo Turkoglu,Toronto Raptors,74,835,304,32,343
2010,Ime Udoka,Sacramento Kings,69,250,58,6,191
2010,Beno Udrih,Sacramento Kings,79,1023,372,10,219
2010,Roko Ukic,Milwaukee Bucks,13,40,12,0,3
2010,Anderson Varejao,Cleveland Cavaliers,76,651,87,67,578
2010,Charlie Villanueva,Detroit Pistons,78,931,53,55,365
2010,Sasha Vujacic,Los Angeles Lakers,67,185,41,4,79
2010,Dwyane Wade,Miami Heat,77,2045,501,82,373
2010,Henry Walker,Boston Celtics,8,8,3,0,5
2010,Henry Walker,New York Knicks,27,321,37,3,83
2010,Ben Wallace,Detroit Pistons,69,381,105,84,597
2010,Gerald Wallace,Charlotte Hornets,76,1386,161,83,762
2010,Rasheed Wallace,Boston Celtics,79,710,80,70,325
2010,Luke Walton,Los Angeles Lakers,29,69,40,1,38
2010,Hakim Warrick,Milwaukee Bucks,48,490,35,10,212
2010,Hakim Warrick,Chicago Bulls,28,243,17,8,102
2010,C.J. Watson,Golden State Warriors,65,667,180,8,169
2010,Earl Watson,Indiana Pacers,79,619,399,16,240
2010,Kyle Weaver,Oklahoma City Thunder,12,36,11,6,18
2010,Martell Webster,Portland Trail Blazers,82,768,62,40,268
2010,Sonny Weems,Toronto Raptors,69,518,101,25,192
2010,David West,New Orleans Hurricanes,81,1541,239,60,605
2010,Delonte West,Cleveland Cavaliers,60,528,196,28,169
2010,Mario West,Atlanta Hawks,39,30,9,0,27
2010,Russell Westbrook,Oklahoma City Thunder,82,1322,652,34,401
2010,D.J. White,Oklahoma City Thunder,12,59,4,3,23
2010,Chris Wilcox,Detroit Pistons,34,152,13,12,117
2010,Damien Wilkins,Minnesota Timberwolves,80,451,135,25,249
2010,Mike Wilks,Oklahoma City Thunder,4,16,4,0,4
2010,Deron Williams,Utah Jazz,76,1419,798,16,303
2010,Jason Williams,Orlando Magic,82,493,298,3,126
2010,Jawad Williams,Cleveland Cavaliers,54,224,34,5,83
2010,Lou Williams,Philadelphia 76ers,64,898,268,15,187
2010,Marcus Williams,Memphis Grizzlies,62,269,161,1,93
2010,Marvin Williams,Atlanta Hawks,81,820,93,46,416
2010,Mo Williams,Cleveland Cavaliers,69,1092,368,21,206
2010,Reggie Williams,Golden State Warriors,24,365,66,6,110
2010,Sean Williams,New Jersey Nets,20,52,1,19,46
2010,Shelden Williams,Boston Celtics,54,201,21,21,146
2010,Terrence Williams,New Jersey Nets,78,656,223,10,348
2010,Metta World,Los Angeles Lakers,77,845,234,21,331
2010,Antoine Wright,Toronto Raptors,67,435,71,11,190
2010,Dorell Wright,Miami Heat,72,510,91,32,235
2010,Julian Wright,New Orleans Hurricanes,68,259,41,18,144
2010,Nick Young,Washington Wizards,74,639,48,8,102
2010,Sam Young,Memphis Grizzlies,80,595,52,20,201
2010,Thaddeus Young,Philadelphia 76ers,67,926,97,15,350
2011,Jeff Adrien,Golden State Warriors,23,57,10,5,58
2011,Arron Afflalo,Denver Nuggets,69,867,168,31,251
2011,Maurice Ager,Minnesota Timberwolves,4,15,1,0,2
2011,Alexis Ajinca,Dallas Mavericks,10,29,2,5,17
2011,Alexis Ajinca,Toronto Raptors,24,114,8,14,61
2011,Solomon Alabi,Toronto Raptors,12,6,2,2,14
2011,Cole Aldrich,Oklahoma City Thunder,18,18,4,7,35
2011,LaMarcus Aldridge,Portland Trail Blazers,81,1769,170,94,709
2011,Malik Allen,Orlando Magic,18,23,4,4,32
2011,Ray Allen,Boston Celtics,80,1321,219,16,274
2011,Tony Allen,Memphis Grizzlies,72,643,104,44,193
2011,Al-Farouq Aminu,Los Angeles Clippers,81,457,60,25,267
2011,Lou Amundson,Golden State Warriors,46,200,17,33,185
2011,Chris Andersen,Denver Nuggets,45,250,20,58,219
2011,David Andersen,Toronto Raptors,11,56,7,3,34
2011,David Andersen,New Orleans Hurricanes,29,78,6,6,50
2011,James Anderson,San Antonio Spurs,26,94,18,6,23
2011,Ryan Anderson,Orlando Magic,64,681,52,38,355
2011,Carmelo Anthony,Denver Nuggets,50,1259,140,31,382
2011,Carmelo Anthony,New York Knicks,27,711,81,15,181
2011,Joel Anthony,Miami Heat,75,153,24,93,266
2011,Gilbert Arenas,Washington Wizards,21,363,117,12,70
2011,Gilbert Arenas,Orlando Magic,49,392,157,9,119
2011,Trevor Ariza,New Orleans Hurricanes,75,826,162,31,408
2011,Hilton Armstrong,Washington Wizards,41,77,10,16,114
2011,Hilton Armstrong,Atlanta Hawks,12,15,4,5,17
2011,Carlos Arroyo,Miami Heat,49,274,100,1,80
2011,Carlos Arroyo,Boston Celtics,15,36,25,0,23
2011,Darrell Arthur,Memphis Grizzlies,80,729,53,63,342
2011,Omer Asik,Chicago Bulls,82,229,32,56,306
2011,D.J. Augustin,Charlotte Hornets,82,1178,498,3,225
2011,Luke Babbitt,Portland Trail Blazers,24,36,6,2,30
2011,Renaldo Balkman,Denver Nuggets,5,13,2,2,4
2011,Renaldo Balkman,New York Knicks,3,3,0,0,3
2011,Marcus Banks,Toronto Raptors,3,6,3,0,1
2011,Leandro Barbosa,Toronto Raptors,58,769,119,6,99
2011,J.J. Barea,Dallas Mavericks,81,769,317,1,159
2011,Andrea Bargnani,Toronto Raptors,66,1414,119,46,343
2011,Matt Barnes,Los Angeles Lakers,53,356,71,22,228
2011,Earl Barron,Phoenix Suns,12,36,4,4,40
2011,Earl Barron,Milwaukee Bucks,7,36,4,2,22
2011,Earl Barron,Portland Trail Blazers,2,7,3,0,14
2011,Brandon Bass,Orlando Magic,76,854,57,52,424
2011,Tony Battie,Philadelphia 76ers,38,100,12,15,99
2011,Shane Battier,Houston Rockets,59,509,153,71,281
2011,Shane Battier,Memphis Grizzlies,23,115,32,10,92
2011,Nicolas Batum,Portland Trail Blazers,80,990,123,49,361
2011,Jerryd Bayless,New Orleans Hurricanes,11,50,28,1,15
2011,Jerryd Bayless,Toronto Raptors,60,601,238,4,150
2011,Michael Beasley,Minnesota Timberwolves,73,1401,158,52,409
2011,Rodrigue Beaubois,Dallas Mavericks,28,236,64,8,52
2011,Marco Belinelli,New Orleans Hurricanes,80,836,92,6,151
2011,Charlie Bell,Golden State Warriors,19,32,13,1,18
2011,Raja Bell,Utah Jazz,68,541,118,14,176
2011,Mike Bibby,Atlanta Hawks,56,526,202,6,143
2011,Mike Bibby,Washington Wizards,2,2,8,0,3
2011,Mike Bibby,Miami Heat,22,160,55,3,49
2011,Andris Biedrins,Golden State Warriors,59,294,60,52,426
2011,Chauncey Billups,Denver Nuggets,51,840,271,12,125
2011,Chauncey Billups,New York Knicks,21,368,116,2,65
2011,DeJuan Blair,San Antonio Spurs,81,674,77,42,565
2011,Steve Blake,Los Angeles Lakers,79,319,170,3,156
2011,Andray Blatche,Washington Wizards,64,1076,144,51,526
2011,Eric Bledsoe,Los Angeles Clippers,81,543,289,26,223
2011,Keith Bogans,Chicago Bulls,82,359,101,9,148
2011,Andrew Bogut,Milwaukee Bucks,65,830,131,168,720
2011,Matt Bonner,San Antonio Spurs,66,481,60,21,239
2011,Trevor Booker,Washington Wizards,65,346,35,42,251
2011,Carlos Boozer,Chicago Bulls,59,1033,145,18,565
2011,Chris Bosh,Miami Heat,77,1438,144,49,641
2011,Earl Boykins,Milwaukee Bucks,57,408,141,3,55
2011,Craig Brackins,Philadelphia 76ers,3,8,1,0,4
2011,Avery Bradley,Boston Celtics,31,52,12,0,17
2011,Elton Brand,Philadelphia 76ers,81,1217,120,106,676
2011,Corey Brewer,Minnesota Timberwolves,56,483,77,14,152
2011,Corey Brewer,Dallas Mavericks,13,69,12,2,23
2011,Ronnie Brewer,Chicago Bulls,81,503,140,22,262
2011,Jon Brockman,Milwaukee Bucks,63,136,18,3,184
2011,Aaron Brooks,Houston Rockets,34,394,129,2,51
2011,Aaron Brooks,Phoenix Suns,25,240,104,1,27
2011,Derrick Brown,Charlotte Hornets,41,151,29,8,84
2011,Derrick Brown,New York Knicks,8,34,4,2,15
2011,Kwame Brown,Charlotte Hornets,66,524,43,39,450
2011,Shannon Brown,Los Angeles Lakers,82,712,96,16,157
2011,Kobe Bryant,Los Angeles Lakers,82,2078,388,12,419
2011,Chase Budinger,Houston Rockets,78,765,127,18,281
2011,Caron Butler,Dallas Mavericks,29,436,46,8,118
2011,Rasual Butler,Los Angeles Clippers,41,206,27,15,76
2011,Rasual Butler,Chicago Bulls,6,16,0,0,1
2011,Andrew Bynum,Los Angeles Lakers,54,612,73,106,508
2011,Will Bynum,Detroit Pistons,61,482,195,4,74
2011,Jose Calderon,Toronto Raptors,68,669,605,7,202
2011,Marcus Camby,Portland Trail Blazers,59,277,121,92,606
2011,Derrick Caracter,Los Angeles Lakers,41,81,7,10,43
2011,Brian Cardinal,Dallas Mavericks,56,145,40,7,59
2011,Rodney Carney,Golden State Warriors,25,125,11,5,47
2011,Rodney Carney,Memphis Grizzlies,2,2,0,0,1
2011,DeMarre Carroll,Memphis Grizzlies,7,10,2,1,8
2011,DeMarre Carroll,Houston Rockets,5,0,2,0,0
2011,Matt Carroll,Charlotte Hornets,54,235,23,6,68
2011,Anthony Carter,Denver Nuggets,14,26,26,1,12
2011,Anthony Carter,New York Knicks,19,84,43,5,39
2011,Vince Carter,Orlando Magic,22,333,64,3,90
2011,Vince Carter,Phoenix Suns,51,689,82,17,185
2011,Omri Casspi,Sacramento Kings,71,610,74,13,307
2011,Mario Chalmers,Miami Heat,70,447,177,7,146
2011,Tyson Chandler,Dallas Mavericks,74,748,32,80,692
2011,Wilson Chandler,New York Knicks,51,838,86,70,303
2011,Wilson Chandler,Denver Nuggets,21,262,34,24,105
2011,Josh Childress,Phoenix Suns,54,272,42,23,155
2011,Earl Clark,Phoenix Suns,9,29,4,3,17
2011,Earl Clark,Orlando Magic,33,134,5,15,84
2011,Jarron Collins,Los Angeles Clippers,23,17,1,1,17
2011,Jarron Collins,Portland Trail Blazers,5,2,1,0,7
2011,Jason Collins,Atlanta Hawks,49,96,22,9,102
2011,Sherron Collins,Charlotte Hornets,20,17,8,0,5
2011,Darren Collison,Indiana Pacers,79,1039,403,14,225
2011,Nick Collison,Oklahoma City Thunder,71,329,69,31,316
2011,Mike Conley,Memphis Grizzlies,81,1107,528,18,247
2011,Brian Cook,Los Angeles Clippers,40,193,15,11,96
2011,Daequan Cook,Oklahoma City Thunder,43,239,20,1,72
2011,Marcus Cousin,Utah Jazz,4,4,0,1,3
2011,DeMarcus Cousins,Sacramento Kings,81,1143,204,68,699
2011,Jamal Crawford,Atlanta Hawks,76,1077,241,14,130
2011,Jordan Crawford,Atlanta Hawks,16,67,15,0,28
2011,Jordan Crawford,Washington Wizards,26,423,102,3,77
2011,Dante Cunningham,Portland Trail Blazers,56,284,30,32,189
2011,Dante Cunningham,Charlotte Hornets,22,198,13,11,88
2011,Stephen Curry,Golden State Warriors,74,1373,432,20,286
2011,Samuel Dalembert,Sacramento Kings,80,644,67,116,657
2011,Erick Dampier,Miami Heat,51,128,22,47,177
2011,Antonio Daniels,Philadelphia 76ers,4,6,2,0,5
2011,Marquis Daniels,Boston Celtics,49,271,64,22,113
2011,Baron Davis,Los Angeles Clippers,43,552,299,22,120
2011,Baron Davis,Cleveland Cavaliers,15,208,92,6,36
2011,Ed Davis,Toronto Raptors,65,501,40,67,462
2011,Glen Davis,Boston Celtics,78,915,92,30,425
2011,Austin Daye,Detroit Pistons,72,537,78,39,274
2011,Carlos Delfino,Milwaukee Bucks,49,565,112,8,200
2011,Luol Deng,Chicago Bulls,82,1430,230,48,476
2011,DeMar DeRozan,Toronto Raptors,82,1410,148,31,315
2011,Boris Diaw,Charlotte Hornets,82,924,337,46,414
2011,Ike Diogu,Los Angeles Clippers,36,207,2,3,115
2011,DeSagana Diop,Charlotte Hornets,16,20,7,15,40
2011,Keyon Dooling,Milwaukee Bucks,80,571,243,4,117
2011,Joey Dorsey,Toronto Raptors,43,135,27,17,190
2011,Toney Douglas,New York Knicks,81,856,244,4,244
2011,Chris Douglas-Roberts,Milwaukee Bucks,44,323,50,13,88
2011,Zabian Dowdell,Phoenix Suns,24,121,51,2,20
2011,Goran Dragic,Phoenix Suns,48,353,149,6,86
2011,Goran Dragic,Houston Rockets,22,170,55,4,56
2011,Jared Dudley,Phoenix Suns,82,867,108,20,318
2011,Chris Duhon,Orlando Magic,51,125,118,2,52
2011,Tim Duncan,San Antonio Spurs,76,1022,203,146,678
2011,Mike Dunleavy,Indiana Pacers,61,682,105,30,276
2011,Ronald Dupree,Toronto Raptors,3,2,1,0,3
2011,Kevin Durant,Oklahoma City Thunder,78,2161,214,76,533
2011,Devin Ebanks,Los Angeles Lakers,20,62,2,5,27
2011,Wayne Ellington,Minnesota Timberwolves,62,410,72,3,108
2011,Monta Ellis,Golden State Warriors,80,1929,450,23,281
2011,Francisco Elson,Utah Jazz,62,134,33,14,115
2011,Melvin Ely,Denver Nuggets,30,69,14,11,74
2011,Semih Erden,Boston Celtics,37,150,19,21,107
2011,Semih Erden,Cleveland Cavaliers,4,13,1,3,11
2011,Jeremy Evans,Utah Jazz,49,178,24,17,97
2011,Maurice Evans,Atlanta Hawks,47,210,30,5,84
2011,Maurice Evans,Washington Wizards,26,251,15,9,72
2011,Reggie Evans,Toronto Raptors,30,132,38,6,345
2011,Tyreke Evans,Sacramento Kings,57,1012,319,30,275
2011,Patrick Ewing,New Orleans Hurricanes,7,3,2,1,2
2011,Christian Eyenga,Cleveland Cavaliers,44,303,35,28,123
2011,Jordan Farmar,New Jersey Nets,73,701,368,6,173
2011,Derrick Favors,New Jersey Nets,56,353,21,41,297
2011,Derrick Favors,Utah Jazz,22,180,18,27,115
2011,Raymond Felton,New York Knicks,54,923,488,11,194
2011,Raymond Felton,Denver Nuggets,21,241,137,0,75
2011,Rudy Fernandez,Portland Trail Blazers,78,668,193,14,172
2011,Kyrylo Fesenko,Utah Jazz,53,106,18,16,108
2011,Landry Fields,New York Knicks,82,797,155,17,521
2011,Derek Fisher,Los Angeles Lakers,82,558,224,8,152
2011,Jonny Flynn,Minnesota Timberwolves,53,279,182,3,77
2011,Gary Forbes,Denver Nuggets,63,326,49,6,116
2011,T.J. Ford,Indiana Pacers,41,223,141,8,81
2011,Jeff Foster,Indiana Pacers,56,187,46,31,350
2011,Randy Foye,Los Angeles Clippers,63,616,170,21,103
2011,Channing Frye,Phoenix Suns,77,976,96,79,513
2011,Dan Gadzuric,Golden State Warriors,28,79,11,18,86
2011,Dan Gadzuric,New Jersey Nets,14,39,3,11,49
2011,Sundiata Gaines,Minnesota Timberwolves,8,21,6,0,6
2011,Sundiata Gaines,Toronto Raptors,6,35,11,1,8
2011,Sundiata Gaines,New Jersey Nets,10,55,25,0,24
2011,Danilo Gallinari,New York Knicks,48,764,82,18,229
2011,Danilo Gallinari,Denver Nuggets,14,206,22,9,76
2011,Francisco Garcia,Sacramento Kings,58,560,71,49,133
2011,Kevin Garnett,Boston Celtics,71,1056,171,57,631
2011,Marc Gasol,Memphis Grizzlies,81,951,200,136,569
2011,Pau Gasol,Los Angeles Lakers,82,1541,273,130,836
2011,Rudy Gay,Memphis Grizzlies,54,1069,153,58,336
2011,Alonzo Gee,San Antonio Spurs,5,2,0,2,3
2011,Alonzo Gee,Washington Wizards,11,32,5,0,22
2011,Alonzo Gee,Cleveland Cavaliers,40,297,33,16,157
2011,Paul George,Indiana Pacers,61,476,65,26,224
2011,Daniel Gibson,Cleveland Cavaliers,67,780,201,21,177
2011,Taj Gibson,Chicago Bulls,80,569,58,106,458
2011,Manu Ginobili,San Antonio Spurs,80,1393,393,28,295
2011,Ryan Gomes,Los Angeles Clippers,76,547,118,12,254
2011,Drew Gooden,Milwaukee Bucks,35,396,47,18,238
2011,Ben Gordon,Detroit Pistons,82,921,171,16,195
2011,Eric Gordon,Los Angeles Clippers,56,1247,244,18,164
2011,Marcin Gortat,Orlando Magic,25,100,17,21,118
2011,Marcin Gortat,Phoenix Suns,55,717,53,70,513
2011,Joey Graham,Cleveland Cavaliers,39,202,18,7,84
2011,Stephen Graham,New Jersey Nets,59,198,40,1,123
2011,Danny Granger,Indiana Pacers,79,1622,203,62,425
2011,Aaron Gray,New Orleans Hurricanes,41,129,16,12,171
2011,Danny Green,San Antonio Spurs,8,41,2,1,15
2011,Jeff Green,Oklahoma City Thunder,49,744,89,21,274
2011,Jeff Green,Boston Celtics,26,254,19,16,86
2011,Willie Green,New Orleans Hurricanes,77,672,74,13,161
2011,Donte Greene,Sacramento Kings,69,400,48,20,147
2011,Orien Greene,New Jersey Nets,3,3,1,0,0
2011,Blake Griffin,Los Angeles Clippers,82,1845,312,45,989
2011,Hamed Haddadi,Memphis Grizzlies,31,75,5,13,68
2011,Richard Hamilton,Detroit Pistons,55,777,171,4,126
2011,Tyler Hansbrough,Indiana Pacers,70,767,41,15,366
2011,Luke Harangody,Boston Celtics,28,63,10,7,55
2011,Luke Harangody,Cleveland Cavaliers,21,130,20,10,88
2011,James Harden,Oklahoma City Thunder,82,998,176,24,255
2011,Al Harrington,Denver Nuggets,73,765,101,10,332
2011,Devin Harris,New Jersey Nets,54,811,411,5,129
2011,Devin Harris,Utah Jazz,17,268,92,2,40
2011,Manny Harris,Cleveland Cavaliers,54,321,85,7,140
2011,Mike Harris,Houston Rockets,4,8,1,1,5
2011,Udonis Haslem,Miami Heat,13,104,6,3,106
2011,Spencer Hawes,Philadelphia 76ers,81,584,121,71,465
2011,Chuck Hayes,Houston Rockets,74,582,202,49,599
2011,Gordon Hayward,Utah Jazz,72,388,81,19,139
2011,Lazar Hayward,Minnesota Timberwolves,42,160,28,7,70
2011,Brendan Haywood,Dallas Mavericks,72,320,19,74,376
2011,Luther Head,Sacramento Kings,36,200,70,9,60
2011,Gerald Henderson,Charlotte Hornets,68,653,101,32,207
2011,Xavier Henry,Memphis Grizzlies,38,165,18,3,37
2011,Roy Hibbert,Indiana Pacers,81,1025,166,142,610
2011,J.J. Hickson,Cleveland Cavaliers,80,1105,91,54,695
2011,Nene Hilario,Denver Nuggets,75,1091,149,73,571
2011,George Hill,San Antonio Spurs,76,884,193,21,199
2011,Grant Hill,Phoenix Suns,80,1056,200,35,338
2011,Jordan Hill,Houston Rockets,72,406,29,52,306
2011,Kirk Hinrich,Washington Wizards,48,531,210,10,129
2011,Kirk Hinrich,Atlanta Hawks,24,206,78,7,53
2011,Jrue Holiday,Philadelphia 76ers,82,1145,531,29,332
2011,Ryan Hollins,Cleveland Cavaliers,70,373,26,42,186
2011,Al Horford,Atlanta Hawks,77,1178,266,80,718
2011,Eddie House,Miami Heat,56,362,62,3,92
2011,Dwight Howard,Orlando Magic,78,1784,107,186,1098
2011,Josh Howard,Washington Wizards,18,152,24,5,74
2011,Juwan Howard,Miami Heat,57,139,23,4,122
2011,Lester Hudson,Washington Wizards,11,18,17,1,5
2011,Kris Humphries,New Jersey Nets,74,741,84,80,771
2011,Serge Ibaka,Oklahoma City Thunder,82,808,22,198,622
2011,Andre Iguodala,Philadelphia 76ers,67,945,422,38,387
2011,Zydrunas Ilgauskas,Miami Heat,72,360,26,58,287
2011,Didier Ilunga-Mbenga,New Orleans Hurricanes,41,59,6,27,86
2011,Ersan Ilyasova,Milwaukee Bucks,60,571,56,24,365
2011,Royal Ivey,Oklahoma City Thunder,25,41,7,1,16
2011,Jarrett Jack,Toronto Raptors,13,140,59,0,42
2011,Jarrett Jack,New Orleans Hurricanes,70,595,183,6,131
2011,Darnell Jackson,Sacramento Kings,59,187,14,3,94
2011,Stephen Jackson,Charlotte Hornets,67,1240,241,28,304
2011,Damion James,New Jersey Nets,25,110,20,12,85
2011,LeBron James,Miami Heat,79,2111,554,50,590
2011,Antawn Jamison,Cleveland Cavaliers,56,1010,93,30,375
2011,Othyus Jeffers,San Antonio Spurs,1,2,1,0,2
2011,Othyus Jeffers,Washington Wizards,16,91,19,0,65
2011,Al Jefferson,Utah Jazz,82,1528,149,153,794
2011,Richard Jefferson,San Antonio Spurs,81,891,107,34,310
2011,Jared Jeffries,Houston Rockets,18,27,11,3,35
2011,Jared Jeffries,New York Knicks,24,47,25,14,81
2011,Brandon Jennings,Milwaukee Bucks,63,1019,305,21,234
2011,Eugene Jeter,Sacramento Kings,62,255,162,2,70
2011,Yi Jianlian,Washington Wizards,63,355,25,32,248
2011,Amir Johnson,Toronto Raptors,72,688,81,88,461
2011,Armon Johnson,Portland Trail Blazers,38,110,45,1,36
2011,Chris Johnson,Portland Trail Blazers,10,27,2,6,27
2011,Chris Johnson,Boston Celtics,4,6,1,3,5
2011,James Johnson,Chicago Bulls,13,42,14,9,24
2011,James Johnson,Toronto Raptors,25,229,75,28,118
2011,Joe Johnson,Atlanta Hawks,72,1312,338,7,291
2011,Trey Johnson,Toronto Raptors,7,28,11,1,7
2011,Trey Johnson,Los Angeles Lakers,1,6,0,0,0
2011,Wesley Johnson,Minnesota Timberwolves,79,709,148,54,240
2011,Dahntay Jones,Indiana Pacers,45,283,33,7,65
2011,Dominique Jones,Dallas Mavericks,18,42,19,3,25
2011,James Jones,Miami Heat,81,475,43,19,160
2011,Solomon Jones,Indiana Pacers,39,139,30,22,113
2011,DeAndre Jordan,Los Angeles Clippers,80,566,42,142,575
2011,Chris Kaman,Los Angeles Clippers,32,397,46,48,225
2011,Jason Kapono,Philadelphia 76ers,24,16,4,1,11
2011,Jason Kidd,Dallas Mavericks,80,630,655,29,351
2011,Andrei Kirilenko,Utah Jazz,64,750,192,74,327
2011,Linas Kleiza,Toronto Raptors,39,436,40,7,177
2011,Kyle Korver,Chicago Bulls,82,681,124,20,150
2011,Kosta Koufos,Minnesota Timberwolves,39,106,7,20,97
2011,Kosta Koufos,Denver Nuggets,11,54,0,5,33
2011,Nenad Krstic,Oklahoma City Thunder,47,357,19,17,207
2011,Nenad Krstic,Boston Celtics,24,218,8,8,128
2011,Carl Landry,Sacramento Kings,53,631,50,20,253
2011,Carl Landry,New Orleans Hurricanes,23,272,13,12,94
2011,Acie Law,Memphis Grizzlies,11,12,14,0,11
2011,Acie Law,Golden State Warriors,40,203,70,0,52
2011,Gani Lawal,Phoenix Suns,1,0,0,0,0
2011,Ty Lawson,Denver Nuggets,80,933,377,4,209
2011,Courtney Lee,Houston Rockets,81,672,100,18,209
2011,David Lee,Golden State Warriors,73,1203,233,31,714
2011,Rashard Lewis,Orlando Magic,25,304,29,10,106
2011,Rashard Lewis,Washington Wizards,32,364,63,20,184
2011,Jeremy Lin,Golden State Warriors,29,76,42,9,34
2011,Shaun Livingston,Charlotte Hornets,73,479,164,29,149
2011,Brook Lopez,New Jersey Nets,82,1673,129,120,488
2011,Robin Lopez,Phoenix Suns,67,432,8,45,216
2011,Kevin Love,Minnesota Timberwolves,73,1476,184,28,1112
2011,Kyle Lowry,Houston Rockets,75,1011,500,23,309
2011,John Lucas,Chicago Bulls,2,2,1,0,0
2011,Corey Maggette,Milwaukee Bucks,67,805,84,5,241
2011,Jamaal Magloire,Miami Heat,18,35,3,2,61
2011,Ian Mahinmi,Dallas Mavericks,56,173,8,15,120
2011,Shawn Marion,Dallas Mavericks,80,999,110,50,551
2011,Sean Marks,Portland Trail Blazers,29,45,4,5,40
2011,Cartier Martin,Washington Wizards,52,209,18,6,74
2011,Kenyon Martin,Denver Nuggets,48,414,109,35,297
2011,Kevin Martin,Houston Rockets,80,1876,198,15,258
2011,Roger Mason,New York Knicks,26,75,20,2,43
2011,Wesley Matthews,Portland Trail Blazers,82,1300,164,9,258
2011,Jason Maxiell,Detroit Pistons,57,237,17,21,173
2011,Eric Maynor,Oklahoma City Thunder,82,348,238,6,121
2011,O.J. Mayo,Memphis Grizzlies,71,803,145,26,170
2011,Luc Mbah,Milwaukee Bucks,79,529,68,28,420
2011,Antonio McDyess,San Antonio Spurs,73,390,84,39,395
2011,JaVale McGee,Washington Wizards,79,798,38,193,634
2011,Tracy McGrady,Detroit Pistons,72,574,252,34,251
2011,Dominic McGuire,Charlotte Hornets,52,174,43,33,199
2011,Josh McRoberts,Indiana Pacers,72,533,150,57,382
2011,Jodie Meeks,Philadelphia 76ers,74,774,78,4,171
2011,Pops Mensah-Bonsu,New Orleans Hurricanes,7,2,2,0,11
2011,C.J. Miles,Utah Jazz,78,1000,135,38,255
2011,Darko Milicic,Minnesota Timberwolves,69,606,104,140,360
2011,Andre Miller,Portland Trail Blazers,81,1029,566,12,302
2011,Brad Miller,Houston Rockets,60,382,145,21,222
2011,Mike Miller,Miami Heat,41,228,51,2,184
2011,Patty Mills,Portland Trail Blazers,64,353,109,1,51
2011,Paul Millsap,Utah Jazz,76,1315,187,69,579
2011,Yao Ming,Houston Rockets,5,51,4,8,27
2011,Nazr Mohammed,Charlotte Hornets,51,370,17,46,252
2011,Nazr Mohammed,Oklahoma City Thunder,24,165,6,10,116
