year,player,team,games,points,assists,blocks,rebounds
2008,Dwyane Wade,Miami Heat,51,1254,354,37,214
2008,Von Wafer,Denver Nuggets,21,27,5,1,10
2008,Von Wafer,Portland Trail Blazers,8,19,2,2,9
2008,Antoine Walker,Minnesota Timberwolves,46,368,45,8,168
2008,Ben Wallace,Chicago Bulls,50,255,92,80,441
2008,Ben Wallace,Cleveland Cavaliers,22,93,13,37,163
2008,Gerald Wallace,Charlotte Hornets,62,1200,216,58,373
2008,Rasheed Wallace,Detroit Pistons,77,979,137,129,511
2008,Luke Walton,Los Angeles Lakers,74,535,218,18,291
2008,Hakim Warrick,Memphis Grizzlies,75,852,53,28,356
2008,Darius Washington,San Antonio Spurs,18,53,15,0,20
2008,Darryl Watkins,Sacramento Kings,9,12,0,2,12
2008,C.J. Watson,Golden State Warriors,32,118,35,0,32
2008,Earl Watson,Seattle Supersonics,78,838,531,11,225
2008,Chris Webber,Golden State Warriors,9,35,18,6,32
2008,Martell Webster,Portland Trail Blazers,75,799,90,28,296
2008,Bonzi Wells,Houston Rockets,51,469,80,24,260
2008,Bonzi Wells,New Orleans Hurricanes,22,193,17,8,71
2008,David West,New Orleans Hurricanes,76,1564,177,99,675
2008,Delonte West,Seattle Supersonics,35,239,113,10,96
2008,Delonte West,Cleveland Cavaliers,26,268,116,19,97
2008,Mario West,Atlanta Hawks,64,59,13,4,48
2008,Chris Wilcox,Seattle Supersonics,62,828,74,36,433
2008,Damien Wilkins,Seattle Supersonics,76,698,150,19,245
2008,Mike Wilks,Denver Nuggets,8,24,6,0,12
2008,Mike Wilks,Washington Wizards,4,5,3,0,6
2008,Mike Wilks,Seattle Supersonics,3,12,5,0,1
2008,Aaron Williams,Los Angeles Clippers,30,68,9,15,61
2008,Deron Williams,Utah Jazz,82,1545,862,23,243
2008,Jason Williams,Miami Heat,67,588,307,5,130
2008,Justin Williams,Sacramento Kings,22,31,0,5,48
2008,Justin Williams,Houston Rockets,1,3,0,0,1
2008,Lou Williams,Philadelphia 76ers,80,920,253,13,167
2008,Marcus Williams,New Jersey Nets,53,313,140,3,101
2008,Marcus Williams,San Antonio Spurs,1,0,0,1,0
2008,Marcus Williams,Los Angeles Clippers,10,10,3,0,12
2008,Marvin Williams,Atlanta Hawks,80,1185,137,33,457
2008,Mo Williams,Milwaukee Bucks,66,1137,419,10,230
2008,Sean Williams,New Jersey Nets,73,409,28,106,322
2008,Shawne Williams,Indiana Pacers,65,437,59,26,176
2008,Shelden Williams,Atlanta Hawks,36,109,11,11,107
2008,Shelden Williams,Sacramento Kings,28,146,8,10,98
2008,Loren Woods,Houston Rockets,7,6,2,0,1
2008,Metta World,Sacramento Kings,57,1168,199,38,328
2008,Antoine Wright,New Jersey Nets,41,298,67,17,125
2008,Antoine Wright,Dallas Mavericks,15,52,13,4,22
2008,Brandan Wright,Golden State Warriors,38,151,9,22,99
2008,Dorell Wright,Miami Heat,44,347,60,41,220
2008,Julian Wright,New Orleans Hurricanes,57,223,40,12,117
2008,Lorenzen Wright,Atlanta Hawks,13,13,3,3,37
2008,Lorenzen Wright,Sacramento Kings,5,2,1,0,1
2008,Nick Young,Washington Wizards,75,561,63,7,115
2008,Thaddeus Young,Philadelphia 76ers,74,610,58,8,312
2009,Alex Acker,Detroit Pistons,7,9,1,1,2
2009,Alex Acker,Los Angeles Clippers,18,63,11,3,22
2009,Hassan Adams,Toronto Raptors,12,11,1,1,7
2009,Arron Afflalo,Detroit Pistons,74,363,44,13,134
2009,Maurice Ager,New Jersey Nets,20,34,3,2,10
2009,Blake Ahearn,San Antonio Spurs,3,8,2,0,1
2009,Alexis Ajinca,Charlotte Hornets,31,70,3,6,30
2009,LaMarcus Aldridge,Portland Trail Blazers,81,1470,157,77,605
2009,Joe Alexander,Milwaukee Bucks,59,278,42,29,115
2009,Malik Allen,Milwaukee Bucks,49,156,35,12,103
2009,Ray Allen,Boston Celtics,79,1434,218,13,278
2009,Tony Allen,Boston Celtics,46,359,66,23,104
2009,Morris Almond,Utah Jazz,25,92,7,4,36
2009,Rafer Alston,Houston Rockets,48,552,258,7,144
2009,Rafer Alston,Orlando Magic,29,348,148,3,83
2009,Lou Amundson,Phoenix Suns,76,321,28,65,270
2009,Chris Andersen,Denver Nuggets,71,452,31,175,442
2009,Ryan Anderson,New Jersey Nets,66,487,52,20,311
2009,Carmelo Anthony,Denver Nuggets,66,1504,222,24,450
2009,Joel Anthony,Miami Heat,65,144,27,93,197
2009,Gilbert Arenas,Washington Wizards,2,26,20,1,9
2009,Trevor Ariza,Los Angeles Lakers,82,729,145,24,352
2009,Hilton Armstrong,New Orleans Hurricanes,70,338,29,45,195
2009,Darrell Arthur,Memphis Grizzlies,76,422,43,52,346
2009,Chucky Atkins,Denver Nuggets,14,27,28,1,6
2009,Chucky Atkins,Oklahoma City Thunder,19,71,31,1,18
2009,D.J. Augustin,Charlotte Hornets,72,850,250,2,133
2009,Kelenna Azubuike,Golden State Warriors,74,1063,117,50,370
2009,Renaldo Balkman,Denver Nuggets,53,264,34,23,203
2009,Marcus Banks,Miami Heat,16,42,22,2,15
2009,Marcus Banks,Toronto Raptors,6,14,6,0,3
2009,Leandro Barbosa,Phoenix Suns,70,993,162,7,181
2009,J.J. Barea,Dallas Mavericks,79,617,269,5,177
2009,Andrea Bargnani,Toronto Raptors,78,1202,94,97,416
2009,Matt Barnes,Phoenix Suns,77,788,212,26,421
2009,Brent Barry,Houston Rockets,56,208,78,3,94
2009,Brandon Bass,Dallas Mavericks,81,686,43,55,367
2009,Maceo Baston,Indiana Pacers,27,67,7,10,52
2009,Tony Battie,Orlando Magic,77,372,31,25,278
2009,Shane Battier,Houston Rockets,60,436,137,54,285
2009,Nicolas Batum,Portland Trail Blazers,79,426,74,40,220
2009,Jerryd Bayless,Portland Trail Blazers,53,228,78,2,57
2009,Michael Beasley,Miami Heat,81,1123,83,37,439
2009,Marco Belinelli,Golden State Warriors,42,372,88,1,71
2009,Charlie Bell,Milwaukee Bucks,70,587,151,7,134
2009,Raja Bell,Phoenix Suns,22,212,29,2,64
2009,Raja Bell,Charlotte Hornets,45,587,113,6,179
2009,Mike Bibby,Atlanta Hawks,79,1176,392,11,278
2009,Andris Biedrins,Golden State Warriors,62,735,121,96,693
2009,Chauncey Billups,Detroit Pistons,2,25,15,1,10
2009,Chauncey Billups,Denver Nuggets,77,1375,491,17,229
2009,Steve Blake,Portland Trail Blazers,69,757,348,4,173
2009,Andray Blatche,Washington Wizards,71,713,118,74,378
2009,Mark Blount,Miami Heat,20,79,4,7,41
2009,Keith Bogans,Orlando Magic,36,189,31,2,111
2009,Keith Bogans,Milwaukee Bucks,29,175,33,2,91
2009,Andrew Bogut,Milwaukee Bucks,36,422,72,37,369
2009,Matt Bonner,San Antonio Spurs,81,667,82,26,386
2009,Josh Boone,New Jersey Nets,62,258,31,48,258
2009,Calvin Booth,Minnesota Timberwolves,1,0,0,0,1
2009,Calvin Booth,Sacramento Kings,7,16,0,2,10
2009,Carlos Boozer,Utah Jazz,37,599,79,7,385
2009,Chris Bosh,Toronto Raptors,77,1746,191,77,771
2009,Bruce Bowen,San Antonio Spurs,80,214,40,13,145
2009,Ryan Bowen,New Orleans Hurricanes,21,47,9,5,24
2009,Elton Brand,Philadelphia 76ers,29,399,37,45,254
2009,Corey Brewer,Minnesota Timberwolves,15,93,25,3,49
2009,Ronnie Brewer,Utah Jazz,81,1111,179,30,300
2009,Aaron Brooks,Houston Rockets,80,894,238,8,157
2009,Andre Brown,Charlotte Hornets,4,4,1,0,12
2009,Bobby Brown,Sacramento Kings,47,245,87,1,36
2009,Bobby Brown,Minnesota Timberwolves,21,116,30,2,16
2009,Dee Brown,Washington Wizards,17,41,33,0,28
2009,Dee Brown,Phoenix Suns,2,5,3,0,1
2009,Devin Brown,New Orleans Hurricanes,63,328,54,5,119
2009,Kwame Brown,Detroit Pistons,58,243,32,24,290
2009,Shannon Brown,Charlotte Hornets,30,144,28,5,24
2009,Shannon Brown,Los Angeles Lakers,18,58,10,2,20
2009,Kobe Bryant,Los Angeles Lakers,82,2201,399,37,429
2009,Greg Buckner,Memphis Grizzlies,63,155,57,8,130
2009,Caron Butler,Washington Wizards,67,1392,290,20,414
2009,Rasual Butler,New Orleans Hurricanes,82,922,75,61,271
2009,Andrew Bynum,Los Angeles Lakers,50,714,71,90,398
2009,Will Bynum,Detroit Pistons,57,410,157,2,75
2009,Jose Calderon,Toronto Raptors,68,873,607,7,194
2009,Marcus Camby,Los Angeles Clippers,62,641,127,132,690
2009,Brian Cardinal,Minnesota Timberwolves,64,190,76,13,142
2009,Rodney Carney,Minnesota Timberwolves,67,481,26,29,126
2009,Matt Carroll,Charlotte Hornets,34,139,24,5,55
2009,Matt Carroll,Dallas Mavericks,21,25,3,1,14
2009,Anthony Carter,Denver Nuggets,78,412,364,13,205
2009,Vince Carter,New Jersey Nets,80,1662,376,38,410
2009,Mario Chalmers,Miami Heat,82,818,403,8,228
2009,Tyson Chandler,New Orleans Hurricanes,45,397,22,56,393
2009,Wilson Chandler,New York Knicks,82,1184,170,75,445
2009,Speedy Claxton,Atlanta Hawks,2,5,3,0,0
2009,Jarron Collins,Utah Jazz,26,40,7,1,37
2009,Jason Collins,Minnesota Timberwolves,31,57,11,13,70
2009,Mardy Collins,New York Knicks,9,20,10,0,8
2009,Mardy Collins,Los Angeles Clippers,39,231,101,10,99
2009,Nick Collison,Oklahoma City Thunder,71,584,66,50,489
2009,Mike Conley,Memphis Grizzlies,82,895,354,8,276
2009,Brian Cook,Orlando Magic,21,62,4,0,27
2009,Brian Cook,Houston Rockets,9,12,1,3,5
2009,Daequan Cook,Miami Heat,75,686,71,10,189
2009,Jamal Crawford,New York Knicks,11,216,48,0,17
2009,Jamal Crawford,Golden State Warriors,54,1064,240,13,176
2009,Joe Crawford,New York Knicks,2,9,1,0,4
2009,Javaris Crittenton,Memphis Grizzlies,7,19,5,0,6
2009,Javaris Crittenton,Washington Wizards,56,298,145,6,160
2009,Austin Croshere,Milwaukee Bucks,11,36,6,1,24
2009,Austin Croshere,San Antonio Spurs,3,4,3,0,10
2009,Eddy Curry,New York Knicks,3,5,0,0,4
2009,Samuel Dalembert,Philadelphia 76ers,82,523,18,146,701
2009,Erick Dampier,Dallas Mavericks,80,454,77,95,565
2009,Antonio Daniels,Washington Wizards,13,66,47,0,22
2009,Antonio Daniels,New Orleans Hurricanes,61,234,130,1,55
2009,Marquis Daniels,Indiana Pacers,54,733,114,26,248
2009,Jermareo Davidson,Golden State Warriors,14,42,1,3,34
2009,Baron Davis,Los Angeles Clippers,65,968,501,35,238
2009,Glen Davis,Boston Celtics,76,530,69,19,301
2009,Paul Davis,Los Angeles Clippers,27,107,12,3,67
2009,Ricky Davis,Los Angeles Clippers,36,232,82,5,60
2009,Luol Deng,Chicago Bulls,49,690,94,25,295
2009,Boris Diaw,Phoenix Suns,22,183,46,9,84
2009,Boris Diaw,Charlotte Hornets,59,889,287,44,348
2009,Yakhouba Diawara,Miami Heat,63,213,27,6,82
2009,Travis Diener,Indiana Pacers,55,206,122,5,86
2009,Ike Diogu,Portland Trail Blazers,19,27,0,2,17
2009,Ike Diogu,Sacramento Kings,10,92,3,1,39
2009,DeSagana Diop,Dallas Mavericks,34,56,13,25,118
2009,DeSagana Diop,Charlotte Hornets,41,114,19,31,155
2009,Juan Dixon,Washington Wizards,50,261,118,6,67
2009,Keyon Dooling,New Jersey Nets,77,748,270,8,155
2009,Joey Dorsey,Houston Rockets,3,2,1,0,1
2009,Quincy Douby,Sacramento Kings,20,84,13,5,25
2009,Quincy Douby,Toronto Raptors,7,31,12,0,7
2009,Chris Douglas-Roberts,New Jersey Nets,44,216,52,7,50
2009,Goran Dragic,Phoenix Suns,55,246,111,3,103
2009,Jared Dudley,Charlotte Hornets,20,108,19,2,59
2009,Jared Dudley,Phoenix Suns,48,264,37,6,146
2009,Chris Duhon,New York Knicks,79,880,566,7,246
2009,Tim Duncan,San Antonio Spurs,75,1450,264,126,800
2009,Mike Dunleavy,Indiana Pacers,18,271,44,9,68
2009,Kevin Durant,Oklahoma City Thunder,74,1871,205,53,482
2009,Monta Ellis,Golden State Warriors,25,474,93,8,108
2009,Francisco Elson,Milwaukee Bucks,59,200,32,36,229
2009,Melvin Ely,New Orleans Hurricanes,31,97,18,9,64
2009,Maurice Evans,Atlanta Hawks,80,574,54,10,243
2009,Reggie Evans,Philadelphia 76ers,79,262,26,8,361
2009,Jordan Farmar,Los Angeles Lakers,65,416,155,10,117
2009,Desmon Farmer,San Antonio Spurs,3,13,2,0,6
2009,Raymond Felton,Charlotte Hornets,82,1162,553,30,310
2009,Rudy Fernandez,Portland Trail Blazers,78,815,159,12,207
2009,Kyrylo Fesenko,Utah Jazz,21,49,4,15,37
2009,Michael Finley,San Antonio Spurs,81,784,114,17,270
2009,Derek Fisher,Los Angeles Lakers,82,814,261,6,188
2009,T.J. Ford,Indiana Pacers,74,1106,392,16,259
2009,Jeff Foster,Indiana Pacers,74,452,130,49,508
2009,Randy Foye,Minnesota Timberwolves,70,1139,303,26,214
2009,Adonal Foyle,Orlando Magic,9,17,1,8,26
2009,Adonal Foyle,Memphis Grizzlies,1,0,0,0,0
2009,Channing Frye,Portland Trail Blazers,63,263,24,16,140
2009,Dan Gadzuric,Milwaukee Bucks,67,271,39,43,255
2009,Danilo Gallinari,New York Knicks,28,170,15,4,55
2009,Francisco Garcia,Sacramento Kings,65,824,150,67,218
2009,Thomas Gardner,Atlanta Hawks,16,24,2,1,7
2009,Kevin Garnett,Boston Celtics,57,899,144,68,485
2009,Marc Gasol,Memphis Grizzlies,82,975,143,90,605
2009,Pau Gasol,Los Angeles Lakers,81,1528,284,81,780
2009,Rudy Gay,Memphis Grizzlies,79,1493,135,59,437
2009,Devean George,Dallas Mavericks,43,147,15,11,78
2009,Daniel Gibson,Cleveland Cavaliers,75,586,132,16,155
2009,J.R. Giddens,Boston Celtics,6,4,0,0,3
2009,Eddie Gill,Milwaukee Bucks,6,14,11,1,4
2009,Manu Ginobili,San Antonio Spurs,44,683,157,16,198
2009,Ryan Gomes,Minnesota Timberwolves,82,1092,135,22,392
2009,Drew Gooden,Chicago Bulls,31,406,43,14,266
2009,Drew Gooden,Sacramento Kings,1,12,2,0,13
2009,Drew Gooden,San Antonio Spurs,19,187,3,4,83
2009,Ben Gordon,Chicago Bulls,82,1699,279,22,283
2009,Eric Gordon,Los Angeles Clippers,78,1252,215,35,201
2009,Marcin Gortat,Orlando Magic,63,239,14,53,286
2009,Joey Graham,Toronto Raptors,78,597,48,12,292
2009,Stephen Graham,Indiana Pacers,52,282,33,4,96
2009,Danny Granger,Indiana Pacers,67,1728,183,97,341
2009,Aaron Gray,Chicago Bulls,56,196,46,18,220
2009,Gerald Green,Dallas Mavericks,38,199,15,5,54
2009,Jeff Green,Oklahoma City Thunder,78,1290,155,33,519
2009,Willie Green,Philadelphia 76ers,81,685,158,13,126
2009,Donte Greene,Sacramento Kings,55,209,30,14,86
2009,Hamed Haddadi,Memphis Grizzlies,19,48,8,12,47
2009,Malik Hairston,San Antonio Spurs,15,50,13,7,28
2009,Richard Hamilton,Detroit Pistons,67,1225,297,4,207
2009,Matt Harpring,Utah Jazz,63,277,28,9,123
2009,Al Harrington,Golden State Warriors,5,62,10,0,28
2009,Al Harrington,New York Knicks,68,1407,92,22,427
2009,Devin Harris,New Jersey Nets,69,1470,476,13,231
2009,Jason Hart,Los Angeles Clippers,28,65,43,4,42
2009,Jason Hart,Denver Nuggets,11,13,5,0,4
2009,Udonis Haslem,Miami Heat,75,794,85,25,618
2009,Trenton Hassell,New Jersey Nets,53,194,51,16,146
2009,Spencer Hawes,Sacramento Kings,77,876,149,93,549
2009,Chuck Hayes,Houston Rockets,71,91,42,19,250
2009,Jarvis Hayes,New Jersey Nets,74,644,54,7,267
2009,Brendan Haywood,Washington Wizards,6,58,8,15,44
2009,Luther Head,Houston Rockets,22,106,35,1,27
2009,Luther Head,Miami Heat,10,43,23,1,25
2009,Walter Herrmann,Detroit Pistons,59,224,22,4,107
2009,Roy Hibbert,Indiana Pacers,70,494,49,76,243
2009,J.J. Hickson,Cleveland Cavaliers,62,245,9,30,165
2009,Nene Hilario,Denver Nuggets,77,1123,108,101,598
2009,George Hill,San Antonio Spurs,77,438,136,21,158
2009,Grant Hill,Phoenix Suns,82,985,186,54,405
2009,Steven Hill,Oklahoma City Thunder,1,2,0,0,3
2009,Kirk Hinrich,Chicago Bulls,51,503,197,19,123
2009,Ryan Hollins,Charlotte Hornets,18,64,4,17,36
2009,Ryan Hollins,Dallas Mavericks,27,79,3,15,61
2009,Al Horford,Atlanta Hawks,67,773,163,95,624
2009,Eddie House,Boston Celtics,81,691,92,7,157
2009,Dwight Howard,Orlando Magic,79,1624,112,231,1093
2009,Josh Howard,Dallas Mavericks,52,936,83,30,263
2009,Juwan Howard,Denver Nuggets,3,2,2,1,4
2009,Juwan Howard,Charlotte Hornets,39,171,24,5,72
2009,Larry Hughes,Chicago Bulls,30,361,59,9,94
2009,Larry Hughes,New York Knicks,25,279,60,5,65
2009,Kris Humphries,Toronto Raptors,29,114,10,6,70
2009,Lindsey Hunter,Chicago Bulls,28,73,37,1,12
2009,Othello Hunter,Atlanta Hawks,16,22,1,5,24
2009,Andre Iguodala,Philadelphia 76ers,82,1541,434,36,471
2009,Zydrunas Ilgauskas,Cleveland Cavaliers,65,838,64,84,490
2009,Didier Ilunga-Mbenga,Los Angeles Lakers,23,61,9,24,31
2009,Allen Iverson,Denver Nuggets,3,56,20,1,8
2009,Allen Iverson,Detroit Pistons,54,939,263,5,165
2009,Royal Ivey,Philadelphia 76ers,71,211,43,7,76
2009,Jarrett Jack,Indiana Pacers,82,1074,338,17,276
2009,Bobby Jackson,Sacramento Kings,71,532,143,4,200
2009,Darnell Jackson,Cleveland Cavaliers,51,98,8,4,87
2009,Stephen Jackson,Golden State Warriors,59,1223,381,31,303
2009,Jerome James,New York Knicks,2,6,0,1,3
2009,LeBron James,Cleveland Cavaliers,81,2304,587,93,613
2009,Mike James,New Orleans Hurricanes,8,20,8,0,7
2009,Mike James,Washington Wizards,53,511,193,6,126
2009,Antawn Jamison,Washington Wizards,81,1801,153,25,721
2009,Marko Jaric,Memphis Grizzlies,53,136,74,11,65
2009,Nathan Jawai,Toronto Raptors,6,2,0,0,2
2009,Al Jefferson,Minnesota Timberwolves,50,1156,79,83,548
2009,Dontell Jefferson,Charlotte Hornets,6,29,9,1,12
2009,Richard Jefferson,Milwaukee Bucks,82,1607,199,14,374
2009,Jared Jeffries,New York Knicks,56,296,80,33,231
2009,Yi Jianlian,New Jersey Nets,61,525,60,36,326
2009,Amir Johnson,Detroit Pistons,62,217,20,60,232
2009,Anthony Johnson,Orlando Magic,80,421,200,5,147
2009,Joe Johnson,Atlanta Hawks,79,1688,455,19,346
2009,Linton Johnson,Charlotte Hornets,2,0,0,0,0
2009,Linton Johnson,Chicago Bulls,8,9,2,0,8
2009,Trey Johnson,Cleveland Cavaliers,4,4,0,0,1
2009,Dahntay Jones,Denver Nuggets,79,429,78,19,168
2009,Damon Jones,Milwaukee Bucks,18,33,7,0,6
2009,Dwayne Jones,Charlotte Hornets,6,12,0,1,12
2009,Fred Jones,Los Angeles Clippers,52,378,188,11,126
2009,James Jones,Miami Heat,40,169,20,14,62
2009,Solomon Jones,Atlanta Hawks,63,188,15,34,142
2009,DeAndre Jordan,Los Angeles Clippers,53,228,11,59,237
2009,Chris Kaman,Los Angeles Clippers,31,373,46,45,247
2009,Jason Kapono,Toronto Raptors,80,654,105,3,163
2009,Jason Kidd,Dallas Mavericks,81,731,702,39,500
2009,Tarence Kinsey,Cleveland Cavaliers,50,102,10,0,38
2009,Andrei Kirilenko,Utah Jazz,67,776,175,77,319
2009,Linas Kleiza,Denver Nuggets,82,813,64,14,327
2009,Brevin Knight,Utah Jazz,74,180,190,4,88
2009,Kyle Korver,Utah Jazz,78,705,137,30,258
2009,Kosta Koufos,Utah Jazz,48,224,20,31,138
2009,Nenad Krstic,Oklahoma City Thunder,46,445,29,49,253
2009,Rob Kurz,Golden State Warriors,40,157,20,19,81
2009,Carl Landry,Houston Rockets,69,638,39,31,343
2009,Acie Law,Atlanta Hawks,55,162,86,3,58
2009,Courtney Lee,Orlando Magic,77,646,91,14,178
2009,David Lee,New York Knicks,81,1293,174,22,951
2009,Rashard Lewis,Orlando Magic,79,1401,205,51,453
2009,Shaun Livingston,Miami Heat,4,9,4,0,2
2009,Shaun Livingston,Oklahoma City Thunder,8,62,16,2,26
2009,Brook Lopez,New Jersey Nets,82,1068,86,151,665
2009,Robin Lopez,Phoenix Suns,60,189,8,41,118
2009,Kevin Love,Minnesota Timberwolves,81,899,84,50,734
2009,Kyle Lowry,Memphis Grizzlies,49,370,178,8,111
2009,Kyle Lowry,Houston Rockets,28,214,97,9,78
2009,Tyronn Lue,Milwaukee Bucks,30,141,46,0,35
2009,Tyronn Lue,Orlando Magic,14,42,14,0,11
2009,Mark Madsen,Minnesota Timberwolves,19,6,4,1,18
2009,Corey Maggette,Golden State Warriors,51,950,92,8,282
2009,Jamaal Magloire,Miami Heat,55,159,22,25,222
2009,Stephon Marbury,Boston Celtics,23,88,75,3,28
2009,Shawn Marion,Miami Heat,42,505,77,45,365
2009,Shawn Marion,Toronto Raptors,27,386,62,21,224
2009,Sean Marks,New Orleans Hurricanes,60,192,14,33,187
2009,Donyell Marshall,Philadelphia 76ers,25,94,15,5,40
2009,Cartier Martin,Charlotte Hornets,33,86,13,4,33
2009,Kenyon Martin,Denver Nuggets,66,769,132,74,395
2009,Kevin Martin,Sacramento Kings,51,1254,138,8,183
2009,Desmond Mason,Oklahoma City Thunder,39,294,46,30,157
2009,Roger Mason,San Antonio Spurs,82,969,173,12,251
2009,Jason Maxiell,Detroit Pistons,78,452,24,63,324
2009,Sean May,Charlotte Hornets,24,93,10,4,69
2009,O.J. Mayo,Memphis Grizzlies,82,1516,262,13,308
2009,Luc Mbah,Milwaukee Bucks,82,594,87,45,487
2009,Rashad McCants,Minnesota Timberwolves,34,308,32,6,63
2009,Rashad McCants,Sacramento Kings,24,246,36,8,47
2009,Antonio McDyess,Detroit Pistons,62,596,83,50,607
2009,JaVale McGee,Washington Wizards,75,489,23,75,294
2009,Tracy McGrady,Houston Rockets,35,545,175,15,154
2009,Dominic McGuire,Washington Wizards,79,356,198,74,428
2009,Josh McRoberts,Indiana Pacers,33,80,16,16,74
2009,Pops Mensah-Bonsu,San Antonio Spurs,3,15,0,1,10
2009,Pops Mensah-Bonsu,Toronto Raptors,19,96,6,4,103
2009,Chris Mihm,Los Angeles Lakers,18,36,10,6,34
2009,C.J. Miles,Utah Jazz,72,657,107,15,167
2009,Darius Miles,Memphis Grizzlies,34,120,17,20,57
2009,Darko Milicic,Memphis Grizzlies,61,333,34,51,264
2009,Andre Miller,Philadelphia 76ers,82,1337,534,14,368
2009,Brad Miller,Sacramento Kings,43,513,148,24,344
2009,Brad Miller,Chicago Bulls,27,318,86,12,201
2009,Mike Miller,Minnesota Timberwolves,73,722,326,31,483
2009,Paul Millsap,Utah Jazz,76,1028,138,73,654
2009,Yao Ming,Houston Rockets,77,1514,137,150,761
2009,Cuttino Mobley,Los Angeles Clippers,11,151,12,2,29
2009,Nazr Mohammed,Charlotte Hornets,39,104,8,16,79
2009,Jamario Moon,Toronto Raptors,54,393,70,44,249
2009,Jamario Moon,Miami Heat,26,184,25,16,116
2009,Mikki Moore,Sacramento Kings,46,160,28,14,152
2009,Mikki Moore,Boston Celtics,24,116,25,5,106
2009,Randolph Morris,Atlanta Hawks,23,18,2,1,20
2009,Adam Morrison,Charlotte Hornets,44,199,38,4,72
2009,Adam Morrison,Los Angeles Lakers,8,10,3,0,8
2009,Anthony Morrow,Golden State Warriors,67,676,80,12,199
2009,Troy Murphy,Indiana Pacers,73,1041,172,34,861
2009,Ronald Murray,Atlanta Hawks,80,974,158,17,168
2009,Dikembe Mutombo,Houston Rockets,9,16,0,11,33
2009,Eduardo Najera,New Jersey Nets,27,79,19,4,67
2009,Steve Nash,Phoenix Suns,74,1160,717,10,223
2009,DeMarcus Nelson,Golden State Warriors,13,53,13,2,24
2009,Jameer Nelson,Orlando Magic,42,702,226,3,145
2009,Rasho Nesterovic,Indiana Pacers,70,473,109,38,240
2009,Demetris Nichols,Chicago Bulls,2,2,1,0,0
2009,Demetris Nichols,New York Knicks,2,5,0,1,2
2009,Joakim Noah,Chicago Bulls,80,537,106,110,606
2009,Andres Nocioni,Chicago Bulls,53,551,60,16,222
2009,Andres Nocioni,Sacramento Kings,23,316,42,17,139
2009,Steve Novak,Los Angeles Clippers,71,492,40,5,125
2009,Dirk Nowitzki,Dallas Mavericks,81,2094,197,63,681
2009,Patrick O'Bryant,Boston Celtics,26,40,8,8,34
2009,Patrick O'Bryant,Toronto Raptors,13,61,3,11,32
2009,Jermaine O'Neal,Toronto Raptors,41,555,67,82,288
2009,Jermaine O'Neal,Miami Heat,27,350,55,54,145
2009,Shaquille O'Neal,Phoenix Suns,75,1333,126,108,633
2009,Fabricio Oberto,San Antonio Spurs,54,142,59,11,142
2009,Greg Oden,Portland Trail Blazers,61,540,31,69,424
2009,Lamar Odom,Los Angeles Lakers,78,885,204,98,637
2009,Emeka Okafor,Charlotte Hornets,82,1085,53,136,827
2009,Mehmet Okur,Utah Jazz,72,1225,120,53,557
2009,Kevin Ollie,Minnesota Timberwolves,50,202,117,4,75
2009,Travis Outlaw,Portland Trail Blazers,81,1034,83,57,331
2009,Zaza Pachulia,Atlanta Hawks,77,481,57,26,436
2009,Anthony Parker,Toronto Raptors,80,857,269,15,317
2009,Tony Parker,San Antonio Spurs,72,1581,496,4,223
2009,Chris Paul,New Orleans Hurricanes,78,1781,861,10,432
2009,Sasha Pavlovic,Cleveland Cavaliers,66,305,72,16,127
2009,Oleksiy Pecherov,Washington Wizards,32,116,2,3,76
2009,Kendrick Perkins,Boston Celtics,76,648,96,150,619
2009,Morris Peterson,New Orleans Hurricanes,43,191,16,2,84
2009,Johan Petro,Oklahoma City Thunder,22,102,6,5,95
2009,Johan Petro,Denver Nuggets,27,60,10,10,63
2009,Paul Pierce,Boston Celtics,81,1658,294,27,457
